,Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101
868,2011-04-06,600519.XSHG,868,106.0,104.57,106.3,104.42,510620640.0,4.417,104.57,[],None,0.7606382978723459,0.1595744680851052,0.0797872340425488,107.6055,1,0.023498235434485,0.0227139640568426,0.0242124730657501,0.0227988338192419,-0.18569292,0.66670847,0.51467497,-0.77777778,-0.00038966,-0.48181483,-1.0,-0.00650651,2.48,0.98953141,0.87619718,2.48,-0.40977069,-0.10015792,0.0,-0.21635095,-0.0027595,-0.00797607,1.5887338,-0.00202969,-1.0,0.28892135,0.0,1.73,0.99651047,0.372678,1.0,0.0015754,1.37778333,0.13028707,2.7878817,0.0139342,0.80408774,0.79710867,0.39550781,3.30077557,1.94616152,-0.02041458,-1.06788953,-0.35701259,0.84382194,0.9765586,0.3,0.56406094,0.0,1.0,-0.02894198,0.0,1.0,-0.92342342,1.0,2.53067797,3.12390572,-0.09058668,0.73244237,-0.00142171,0.75993522,0.0,0.0,-5.327e-05,1.0,-1.0,0.0,0.0,-1.0,-0.35532234,0.0,0.0,0.0,0.0,0.0,1.96163454,-0.625,0.0,0.0,0.0,0.34420472,0.56869048,0.0,0.0,-1.0,0.0,3.40478452,365.619282,0.97052806,0.0,0.0,0.4017991,0.0,0.0,0.0,0.16666667,0.0,-0.11490528,0.0,-1.0,0.0,0.08459944,-1.0,0.0,-0.75838295
869,2011-04-07,600519.XSHG,869,104.11,103.37,104.59,103.27,820484800.0,4.417,103.37,[],None,0.5606060606060536,0.3636363636363646,0.0757575757575818,107.553,1,0.0227070067694008,0.0220087919701106,0.023710863553489,0.0222990420658059,-0.36248761,0.72545653,-0.14892124,-1.0,-0.00011345,-0.07764921,0.78333333,-0.00149551,2.04,0.99702085,0.97553006,2.04,-0.36693148,-0.00682419,-0.77247889,-0.22293942,-0.02674486,-0.09980139,1.56256207,-5e-08,1.0,1.10902351,0.0,4.91,0.99553128,0.372678,1.0,0.00104432,1.77864945,0.1871328,2.88528397,0.01532344,0.82457879,0.99155909,0.61523438,3.24603553,1.94489958,-0.0073226,-0.2418899,0.06929776,0.68431192,0.98463064,0.7,0.89046561,0.0,1.0,-0.00931059,0.0,1.0,-0.80339321,1.0,2.48985104,12.82565789,-0.07470521,0.82581025,-0.00274395,0.42917036,0.0,0.0,-5.406e-05,1.0,-1.0,0.0,0.0,0.0,-0.50847458,0.0,0.0,0.0,0.0,0.0,1.45277908,-0.875,0.0,0.0,0.0,0.21971972,0.59624641,0.0,0.0,-1.0,0.0,1.82245247,80330.98341638,0.95716752,0.0,0.0,0.38786673,0.0,0.0,0.0,0.5,0.0,-0.07928642,1.0,-1.0,0.0,0.24605577,0.0,0.0,-0.56731202
870,2011-04-08,600519.XSHG,870,103.38,103.79,104.29,103.29,383817088.0,4.417,103.79,[],None,0.4100000000000108,0.5,0.0899999999999892,107.484,1,0.0224013999305058,0.0218850775689295,0.0237195871971805,0.0224739691795085,-0.47594937,0.51747762,-0.36777113,-0.94444444,-2.359e-05,0.05813273,-1.0,-0.00101729,-0.72,0.09620253,0.95131148,0.72,-0.28716388,0.03963997,-0.99695431,-0.20040589,-0.01153506,-0.94774226,1.55037975,-0.00127778,1.0,0.8168448,0.0,3.8,0.04,0.38888889,1.0,-0.00011374,1.5964485,0.1686897,2.93863553,0.01399858,0.68556962,0.06849315,0.0657959,1.97376096,1.0712639,-0.00948797,-1.16514819,0.18751944,-0.22817353,0.9893617,0.03125,0.47520325,0.0,1.0,-0.0040457,0.0,1.0,-0.53034166,1.0,1.49176709,-59.02325581,-0.49588274,0.61536189,-0.770415,0.35833007,0.0,0.0,-0.00027112,0.0,-1.0,0.0,0.0,0.0,-0.66972477,0.0,-1.0,0.0,0.0,0.0,1.35671786,-0.875,0.0,0.0,0.0,0.10504844,0.87219598,0.0,0.0,0.0,0.0,1.25970591,15488.16618912,0.96278326,0.0,0.0,0.40447154,0.0,0.0,0.0,0.83333333,0.0,-0.63291139,1.0,-0.875,0.0,0.3242749,0.0,0.0,0.41152263
871,2011-04-11,600519.XSHG,871,103.67,104.88,105.56,103.47,463960288.0,4.417,104.88,[],None,0.5789473684210487,0.3253588516746439,0.0956937799043074,107.351,1,0.0225228053870531,0.0224088018672626,0.0237980999904039,0.0229279466888796,0.3840079,0.68691247,-0.26276506,-0.88888889,-0.00095647,-0.1039654,-1.0,-0.97719385,-1.83,0.00345508,0.2926603,-1.83,-0.28677196,-0.09291072,-1.03364671,-0.2142152,-0.09857295,-0.9970385,1.57354393,-0.00031654,-1.0,1.01436514,0.0,-0.51,0.01085884,0.57906602,1.0,-0.00059367,1.39307616,0.07938065,2.16049169,0.01140229,0.12142152,0.25814413,0.04364014,1.87836739,0.94608614,-0.32997745,-1.32804302,0.08266593,-0.3946669,0.03160494,0.06875,0.27644253,0.0,1.0,-0.00181614,0.0,1.0,-0.47368421,1.0,1.58035143,-4.51260504,-0.63455769,0.61061384,-0.77377069,-0.38275919,0.0,0.0,-0.00152849,0.0,-1.0,0.0,0.0,0.0,-0.83680211,0.0,-1.0,0.0,0.0,0.0,1.3379794,-0.5625,0.0,0.0,0.0,0.05522388,0.75218293,0.0,0.0,0.0,0.0,-0.30296909,41.98558606,0.95059162,-1.0,0.0,0.39070227,0.0,0.0,0.0,0.72222222,0.0,-0.95789956,1.0,-0.875,0.0,0.1291358,0.0,0.0,0.57610844
872,2011-04-12,600519.XSHG,872,104.88,104.83,105.97,104.41,623251648.0,4.417,104.83,['doji'],None,0.0320512820512801,0.6987179487179499,0.2692307692307699,107.27349999999998,1,0.0230293591885091,0.0225778782155434,0.0242081112439043,0.0229071220324864,0.19004975,0.75709564,-0.37797978,-1.0,-0.00025098,-0.06983756,0.06666667,-0.997997,0.07,0.55184447,0.27369632,0.07,-0.28265204,-0.05504678,-1.23891246,-0.18145563,-0.00410148,-0.95314058,1.56979063,-0.08046328,1.0,0.77235444,0.0,-2.48,0.79461615,0.35355339,1.0,0.00017326,1.18301698,0.06902591,1.99182849,0.01140367,0.53631841,0.58574277,0.23724365,1.68167342,1.59740133,-0.18290042,-0.65865341,0.13449908,-0.33359051,0.99452464,0.0875,0.04634359,0.0,1.0,-0.08553781,0.0,1.0,-0.47740964,1.0,2.0003988,-5.64285714,-0.2733427,0.15072823,-0.04116986,1.63992163,0.0,0.0,-0.0002694,0.0,-1.0,0.0,-1.0,-1.0,-1.02147852,0.0,-1.0,0.0,0.0,0.0,0.20640907,-0.29778247,0.0,0.0,0.0,0.02306921,0.53043804,0.0,0.0,0.0,0.0,1.65928186,0.73713461,0.93490215,0.0,0.0,0.3961039,0.0,0.0,0.0,0.61111111,0.0,-0.98546653,1.0,-1.0,0.0,-0.18142618,0.0,0.0,-0.03029156
873,2011-04-13,600519.XSHG,873,104.76,105.37,105.77,104.6,522953568.0,4.417,105.37,[],None,0.5213675213675201,0.3418803418803341,0.1367521367521458,107.139,1,0.0229791224478689,0.0224954019480894,0.0242909858589735,0.0231320283215326,0.31265387,0.78418485,-0.53285271,-0.94444444,-0.06626875,0.33079547,-1.0,-0.99455446,-0.91,0.06105367,0.79304379,0.91,-0.25851011,0.15568766,-1.71322804,-0.17562901,-0.17994799,-0.95954613,1.58247169,-0.00307947,-1.0,-0.59640475,0.0,-2.67,0.01871,0.3317444,1.0,-0.00048881,0.7349481,0.06821693,1.99195252,0.01008269,0.74052191,0.33103108,0.10742188,1.94429047,1.00678531,-0.09113686,-0.21355154,0.55503405,0.06645725,0.091133,0.225,0.06285929,0.0,1.0,-0.74942321,0.0,-0.91,-0.47064677,1.0,0.8358582,-4.71077184,-0.64272876,0.2226375,-0.19176715,-0.71731935,0.0,0.0,-0.00041282,0.0,-1.0,0.0,-1.0,-1.0,-1.31222167,0.0,-1.0,0.0,0.0,0.0,0.12401332,-0.9730444,0.0,0.0,0.0,0.03028798,0.51467513,0.0,0.0,0.0,0.0,-2.67092296,0.0953912,0.8569293,-1.0,0.0,0.40657439,0.0,0.0,0.0,0.44444444,0.0,-0.96307238,0.0,-0.625,0.0,-0.45554625,0.0,0.0,0.51993942
874,2011-04-14,600519.XSHG,874,105.35,103.84,105.47,103.69,644626752.0,4.417,103.84,[],None,0.8483146067415673,0.0674157303370811,0.0842696629213514,107.0345,1,0.0232261197560169,0.0223716875469083,0.0238940600710104,0.0224947938359017,0.11838235,0.73559612,-0.53082286,-0.88888889,-0.02682093,0.31338041,0.36666667,-0.99211434,2.59,0.99754902,0.88359625,2.59,-0.2377451,0.03340056,-1.74299754,-0.16127451,-0.00112117,-0.00392157,1.58039216,-0.00637558,1.0,-1.65061764,0.0,1.75,0.99803922,0.08574929,1.0,0.00095626,1.12475442,0.16452006,2.97659339,0.01230804,0.78529412,0.69068627,0.51098633,3.64353187,1.94548423,-0.0454127,-0.47442875,0.58835246,0.96164384,0.96272683,0.35,-0.67941152,0.0,1.0,-0.81924431,0.0,1.0,-0.53959666,1.0,-0.01438235,6.83489681,-0.09254863,0.24337275,-0.0002499,0.53672984,0.0,0.0,-0.00034993,0.0,-1.0,0.0,0.0,-1.0,-1.2114342,0.0,0.0,0.0,0.0,0.75,0.14738387,-0.9286092,0.0,0.0,0.0,0.05934718,0.34198286,0.0,0.0,0.0,0.0,1.05153584,0.95329873,0.86116001,0.0,0.0,0.39394685,0.0,0.0,0.0,0.63888889,0.0,-0.8230741,0.0,-0.38461538,0.0,-0.37257708,0.0,0.0,-0.84740152
875,2011-04-15,600519.XSHG,875,103.98,101.86,104.58,100.91,919620928.0,4.417,101.86,[],None,0.5776566757493198,0.1634877384196169,0.2588555858310633,106.755,1,0.0226525836337071,0.0220046681567379,0.0226814735978923,0.0216701374427321,-0.14368981,0.74812806,-0.62466992,-1.0,-0.00220411,0.37596876,0.48333333,-0.96839959,3.36,0.99898477,0.85120703,3.36,-0.23248731,0.07725909,-1.51645234,-0.15228426,-0.00458248,-0.00152284,1.56243655,-0.0029885,1.0,0.22740491,0.0,5.04,1.0,0.08574929,-1.0,0.00065399,1.01261445,0.188042,2.99385246,0.01540051,0.91332995,0.98527919,0.66729736,3.55998499,1.95482311,-0.00603124,-0.40932334,0.63368094,1.40281517,0.86916836,0.5625,0.65882786,0.0,1.0,-0.00755869,0.0,1.0,-0.59042282,1.0,2.90267005,0.67816885,-0.2869421,-0.00741375,-0.00093226,0.1371842,0.0,0.0,-0.00016812,0.0,-1.0,0.0,0.0,-1.0,-1.00712831,0.0,0.0,0.0,0.0,1.0,0.17179431,-0.875,0.0,1.0,0.0,0.03070624,0.3825741,0.0,0.0,0.0,0.0,0.03053564,469.79716142,0.83823194,0.0,0.0,0.38634047,0.0,0.0,0.0,0.83333333,0.0,-0.29739535,0.0,-0.625,0.0,-0.41210382,0.0,0.0,-0.57707764
876,2011-04-18,600519.XSHG,876,101.74,102.26,102.45,101.17,338287712.0,4.417,102.26,[],None,0.4062500000000076,0.148437499999998,0.4453124999999943,106.2835,1,0.0217148311417555,0.0211262959083523,0.0227948809658818,0.0218367346938775,-0.27437186,0.78590433,-0.15108065,-0.94444444,-0.00098836,-0.05205484,-1.0,-0.07731177,-0.68,0.05276382,0.20534479,0.68,-0.25767489,-0.03277333,-1.27291241,-0.18168093,-0.0160905,-0.9894313,1.61356784,-0.00011859,1.0,-0.87284799,0.0,5.27,0.06582915,-0.07881104,1.0,-0.00073282,1.39394856,0.16936046,2.99189863,0.01405085,0.48643216,0.03824862,0.03570557,2.17820267,1.00798633,-0.11430961,-1.47332849,0.069007,-0.22009042,0.01709402,0.125,-0.6220644,0.0,-0.68,-0.00472325,0.0,-0.68,-0.49949239,-0.68,0.61500101,-1.8985447,-0.82726615,0.26534676,-0.4705467,-1.1054161,0.0,0.0,-0.00119481,0.0,-1.0,0.0,0.0,0.0,-1.0025227,0.0,-1.0,0.0,0.0,0.75,0.24124456,-1.0,0.0,0.0,0.0,0.06849315,0.98237807,0.0,0.0,0.0,0.0,-3.0868788,54.32733955,0.58321263,-1.0,0.0,0.38376198,0.0,0.0,0.0,0.61111111,0.0,-0.47658753,1.0,-0.61538462,0.0,-0.54588403,0.0,0.0,0.40348464
877,2011-04-19,600519.XSHG,877,102.26,102.45,103.19,101.33,395248448.0,4.417,102.45,[],None,0.1021505376344074,0.3978494623655887,0.5000000000000038,105.7585,0,0.02193252368453,0.0214314580979323,0.0228646701154138,0.0219158683881715,-0.3457314,0.79480949,0.10902166,-0.88888889,-0.00539854,-0.40743763,-1.0,-0.26757028,-0.32,0.15976036,0.09528557,-0.32,-0.30354468,-0.33878439,-1.08554277,-0.20269596,-0.03047977,-0.97453819,1.63754368,-0.33025764,-1.0,-0.612219,0.0,2.36,0.03045432,-0.07881104,1.0,-4.82e-05,1.196,0.05940707,2.96296371,0.01309567,0.33849226,0.54318522,0.09570312,1.99670197,1.09380604,-0.3034061,-1.15350021,-0.28262646,0.31444404,0.01748252,0.25,-0.69508266,0.0,-1.0,-0.004451,0.0,-0.32,-0.51814516,-0.32,1.2700669,-10.14814815,-0.59448343,0.40314893,-0.55146835,-1.33126677,0.0,0.0,-0.0009549,0.0,-1.0,0.0,0.0,0.0,-1.00451581,0.0,-1.0,0.0,0.0,0.25,0.48300953,-0.6875,0.0,0.0,0.0,0.23624432,0.86689585,0.0,0.0,0.0,0.0,-7.82116028,4.15381114,0.66458848,-1.0,0.0,0.38727455,0.0,0.0,0.0,0.27777778,0.0,-0.52171742,0.0,-0.69230769,0.0,-0.67528957,-1.0,0.0,0.10155506
878,2011-04-20,600519.XSHG,878,102.45,103.29,103.51,102.22,392495936.0,4.417,103.29,[],None,0.6511627906976739,0.170542635658913,0.178294573643413,105.3945,0,0.0220120651905437,0.0215634201258587,0.0232528722596854,0.0222657226155768,0.3280543,0.7315231,0.19677383,-0.83333333,-0.01915007,-0.58856079,-1.0,-0.5586451,-1.42,0.02513826,0.00758521,1.42,-0.28255405,-0.45520109,-0.26196474,-0.173454,-0.22126614,-0.98793363,1.64655606,-0.0222636,-1.0,-0.76970868,0.0,-2.42,0.04575163,-0.07881104,1.0,-0.00055856,1.59144008,0.00996895,2.01606402,0.01170717,0.41930618,0.41352438,0.04443359,2.01680085,0.99095023,-0.25392651,-0.32482514,-0.40973801,-0.28413234,0.04828974,0.375,-0.78246251,0.0,-1.0,-0.00813709,0.0,-1.42,-0.49212798,-1.42,1.24432981,-12.66388889,-0.79269088,0.60170375,-0.01493888,-0.92590415,0.0,0.0,-0.00104893,0.0,-1.0,0.0,-1.0,-1.0,-0.84191053,0.0,-1.0,0.0,0.0,0.25,1.47238383,-0.25,0.0,0.0,0.0,0.14140902,0.83735614,0.0,0.0,0.0,0.0,-1.05085221,1.10410923,0.73740896,-1.0,0.0,0.39808274,0.0,0.0,0.0,0.19444444,0.0,-0.90246355,0.0,-0.625,0.0,-0.6763731,0.0,0.0,0.65107749
879,2011-04-21,600519.XSHG,879,103.4,103.32,104.94,103.23,505336032.0,4.417,103.32,[],None,0.0467836257310016,0.900584795321636,0.0526315789473623,105.0725,0,0.0224097727206125,0.0221531254381551,0.023693416266106,0.0222782174094127,0.31467662,0.66223394,-0.00258872,-1.0,-0.00014653,-0.60307603,-1.0,-0.96392786,-0.06,0.7282013,0.76957713,-0.06,-0.25161933,-0.2217589,-0.4775673,-0.15047334,-0.0114276,-0.94270055,1.6527155,-0.32653079,-1.0,0.05753675,0.0,-1.8,0.11709018,-0.21821789,1.0,0.00042919,1.32265469,0.00848704,2.0202283,0.01114163,0.5960199,0.58744395,0.15563965,3.19674457,1.75119544,-0.16963912,-0.66769706,-0.45096756,-0.02728544,1.0,0.4375,-0.63748691,0.0,-1.0,-0.63667232,0.0,-0.06,-0.25162907,-0.06,2.49149178,17.22325581,-0.05229217,0.6132727,-0.20017532,2.99323032,0.0,0.0,6.011e-05,0.0,-1.0,0.0,-1.0,-1.0,-0.74816667,0.0,-1.0,0.0,0.0,0.25,1.86474612,-0.96694215,0.0,0.0,0.0,0.08274824,0.83167396,0.0,0.0,0.0,0.0,4.0579705,1.0,0.82319357,0.0,0.0,0.40518962,0.0,0.0,0.0,0.11111111,0.0,-0.96567164,0.0,-0.875,0.0,-0.65977069,0.0,0.0,-0.04859424
880,2011-04-22,600519.XSHG,880,103.7,104.08,104.23,103.13,254794864.0,4.417,104.08,['hammer'],None,0.3454545454545386,0.1363636363636404,0.5181818181818209,104.7655,0,0.0225353645722132,0.0218603346886933,0.0236497980476485,0.0225947521865889,0.3837386,0.70996828,0.0,-0.55555556,-0.47217552,-0.53030641,-1.0,-0.99898011,1.29,0.9812278,0.44282687,1.29,-0.26117886,-0.25976391,0.0,-0.15802846,-0.08555869,-0.95579268,1.69913749,-0.00905733,-1.0,-1.15201374,0.0,-2.77,0.04819888,-0.64549722,1.0,-0.00132774,1.01321138,0.01166349,1.88202636,0.0097758,0.27912867,0.01321138,0.00384521,2.88396704,1.01003287,-0.46628197,-1.31175144,-0.4396819,-0.2552998,0.0141844,0.0375,-0.21334992,0.0,-1.0,-0.9865213,0.0,-1.29,0.0,-1.29,-0.06933739,-0.33307397,-0.8504441,0.69402658,-0.40481039,-1.08922388,0.0,0.0,-0.00137442,0.0,-1.0,0.0,-1.0,-1.0,-1.33672431,0.0,0.0,0.0,0.0,0.25,0.92509818,-0.99085192,0.0,0.0,0.0,0.0628192,0.0,0.0,0.0,0.0,0.0,-1.09054861,0.85342614,0.83124739,-1.0,0.0,0.40330789,0.0,0.0,0.0,0.0,0.0,-0.96099291,0.0,0.0,0.0,0.0,0.0,0.0,0.3474078
881,2011-04-25,600519.XSHG,881,106.36,108.17,109.36,106.06,1280812416.0,4.417,108.17,[],None,0.5484848484848497,0.3606060606060602,0.0909090909090901,104.751,0,0.0236489456564058,0.0239758509488894,0.0249278118484528,0.0242982090795501,0.4420218,-0.17005651,0.00521662,-0.94444444,-0.94682422,-0.7277519,-0.75,-0.99900249,6.91,0.99950446,0.90395954,-6.91,-0.34243176,-0.7027942,-1.05216715,-0.17965261,-0.87581479,-0.99900744,-1.7690783,-0.99801882,-1.0,-0.55162339,-7.49,-8.26,0.00049554,-0.67680204,1.0,-0.00052581,1.00124254,0.00474305,-0.32282979,0.00597062,0.05996036,0.02133995,0.0,1.8526104,0.97663425,-0.90534668,-1.48377149,-0.80118141,-0.11693412,0.00793257,0.125,-0.9435022,0.0,-1.0,-0.9971716,0.0,-6.91,-0.28164082,-6.91,-0.58120912,-2.09925094,-0.58642305,-0.70779726,-0.46927651,-1.86137524,0.0,0.0,-0.0008829,0.0,-1.0,0.0,-1.0,-1.0,-1.32935521,0.0,-1.0,0.0,0.0,0.25,0.3125993,-0.99887767,0.0,0.0,0.0,0.30473815,0.82093581,0.0,0.0,0.0,0.0,-2.98393892,1.0,0.57087117,-1.0,0.0,0.39198606,0.0,0.0,0.0,0.05555556,0.0,-0.99653122,0.0,-0.375,0.0,-0.48113208,-1.0,0.0,0.54828884
882,2011-04-26,600519.XSHG,882,108.13,107.05,108.43,106.88,565862144.0,4.417,107.05,[],None,0.6967741935483809,0.1935483870967801,0.109677419354839,104.684,0,0.0243899375808497,0.0235923363052281,0.0252854812398042,0.0238317367763431,0.36697927,0.05360495,-0.1099177,-1.0,-0.00973037,-0.5086961,-0.83333333,-0.99900498,1.89,0.97676718,0.72125732,-1.89,-0.42313396,-0.34098023,-0.83519963,-0.23381117,-0.00036939,-0.13297084,-1.74641621,-0.01751449,-1.0,-0.27812158,-7.1,-6.31,0.97825012,-0.69102332,1.0,0.0013139,0.40099157,0.02220829,-0.49476627,0.00851153,0.43558736,0.45254572,0.0269165,2.26714056,1.95448251,-0.5358133,-1.31804997,-0.67609921,0.20924881,0.99111111,0.0875,-0.87967939,0.0,-1.0,-0.99847272,0.0,1.89,-0.23115327,1.89,-1.44360257,7.52303238,-0.11639136,-0.68175317,-0.00412996,2.34399902,0.0,0.0,0.00035923,0.0,-1.0,0.0,-1.0,-1.0,-1.1656746,0.0,0.0,0.0,0.0,0.33333333,0.41179888,-0.99945145,0.0,0.0,0.0,0.55832502,0.83756713,0.0,0.0,0.0,0.0,1.8560677,0.72127249,0.38372419,0.0,0.0,0.39613287,0.0,0.0,0.0,0.16666667,0.0,-0.99901283,0.0,-0.15384615,0.0,-0.35853557,-1.0,0.0,-0.69820679
883,2011-04-27,600519.XSHG,883,107.3,107.04,109.31,106.95,508713440.0,4.417,107.04,['shooting star'],None,0.1101694915254199,0.8516949152542397,0.0381355932203404,104.691,0,0.0240424667914212,0.0239552318820259,0.0253160139927244,0.0238275718450645,0.2280572,0.13891358,-0.16153401,-0.94444444,-0.00048264,-0.41532376,-1.0,-0.9985119,0.02,0.5300789,0.84558405,-0.02,-0.47358025,-0.19328371,-0.76437745,-0.25925926,-0.40557333,-0.96641975,-1.76775148,-0.02413121,-1.0,0.10492578,0.08,-5.0,0.53451677,-0.72222222,1.0,0.00177456,0.60198118,0.09757846,-0.67481752,0.00925344,0.28057199,0.51012346,0.01373291,2.07069036,1.71296415,-0.67377232,-0.91058026,-0.53349755,-0.34119579,1.00049334,0.1625,-0.80713778,0.0,-1.0,-0.99803746,0.0,0.02,-0.12711023,0.02,-1.20809467,15.05128205,-0.03796809,-0.61366103,-0.14362826,7.40633242,0.0,0.0,0.00042248,0.0,-1.0,0.0,-1.0,-1.0,-1.16617137,0.0,0.0,0.0,0.0,0.5,0.65413733,-0.99945474,0.0,0.0,0.0,0.34578974,0.88312911,0.0,0.0,0.0,0.0,15.53087386,0.85278398,0.47303151,0.0,0.0,0.39474988,0.0,0.0,0.0,0.16666667,0.0,-0.99926008,0.0,-0.46153846,0.0,-0.22504941,-1.0,0.0,-0.11247188
884,2011-04-28,600519.XSHG,884,107.6,105.43,107.88,105.06,455048064.0,4.417,105.43,[],None,0.7695035460992882,0.0992907801418446,0.1312056737588672,104.6755,0,0.0241680586430219,0.0233655265697295,0.024491629663878,0.0231570179092045,-0.11185516,0.12648016,-0.18103968,-1.0,-0.02663218,-0.31383896,-1.0,-0.9975,2.73,0.98906561,0.3147972,-2.73,-0.5472167,-0.03358655,-0.44513517,-0.26789264,-0.00414247,-0.01143141,-1.79224652,-0.00767698,-1.0,0.02492658,0.92,4.64,0.98260437,-0.72222222,1.0,0.00141309,0.20249252,0.21491372,0.16231851,0.01126614,0.26636905,0.97514911,0.05932617,2.28894795,1.96516118,-0.70481289,-0.49123482,-0.47632799,0.71876665,0.97369727,0.275,-0.83456711,0.0,-1.0,-0.99761532,0.0,2.73,-0.12775551,2.73,-1.16238569,3.84632338,-0.14364676,-0.52091031,-0.01126096,3.93938492,0.0,0.0,-0.00017161,0.0,-1.0,0.0,0.0,-1.0,-1.16616791,0.0,0.0,0.0,0.0,1.0,0.82437242,-0.99944537,0.0,0.0,0.0,0.31623932,0.91098851,0.0,0.0,0.0,0.0,0.90750363,0.69148213,0.59581588,0.0,0.0,0.37843235,0.0,0.0,0.0,0.47222222,0.0,-0.9985119,0.0,-0.73076923,0.0,0.02610641,-1.0,0.0,-0.76971345
885,2011-04-29,600519.XSHG,885,105.41,107.72,108.18,104.99,401140704.0,4.417,107.72,['bullish engulfing'],None,0.7241379310344808,0.1442006269592496,0.1316614420062696,104.7815,0,0.023251238126337,0.0234892409709106,0.0244610969109577,0.0241107871720116,-0.42507418,-0.10951535,-0.45207255,-0.94444444,-0.78278501,-0.387048,-1.0,-0.99900299,-3.89,0.00148368,0.43640544,3.89,-0.55599604,-0.19285171,-0.3619495,-0.28196234,-0.23449788,-0.99900892,-1.79228487,-0.00296624,-1.0,-0.30710014,1.91,-1.14,0.00197824,-0.83917704,1.0,-0.00105436,0.80148883,0.17761618,-0.89104962,0.009467,0.30118694,0.23785927,0.00097656,1.46582293,0.96975339,-0.67803787,-1.43900223,-0.5541095,-1.27990047,0.0222662,0.1125,-0.6479535,0.0,-1.0,-0.9992975,0.0,-3.89,-0.35817188,-3.89,-1.01625717,-0.00991186,-0.76790151,-0.73884542,-0.02459347,-4.08316578,0.0,0.0,-0.00017389,0.0,-1.0,0.0,-1.0,-1.0,-1.16567411,0.0,-1.0,0.0,0.0,0.75,0.87747761,-0.9900277,0.0,0.0,0.0,0.26809785,0.73994666,0.0,0.0,0.0,0.0,-1.41445285,1.12962893,0.60022733,-1.0,0.0,0.38601294,0.0,0.0,0.0,0.44444444,0.0,-0.99901088,0.0,-1.0,0.0,0.20170269,-1.0,0.0,0.72260211
886,2011-05-03,600519.XSHG,886,108.13,109.82,110.38,107.54,764382848.0,4.417,109.82,[],None,0.5950704225352127,0.1971830985915508,0.2077464788732364,104.959,0,0.0243899375808497,0.024396479912905,0.0255733614816236,0.0249854227405247,0.20681265,0.01839464,-0.52122617,-0.88888889,-0.94813362,-0.39707555,-0.88333333,-0.99902057,-3.55,0.00097324,0.89101062,-3.55,-0.48515815,-0.16359281,-0.67070879,-0.25012165,-0.12815102,-0.99805353,-1.78004866,-0.41121134,-1.0,0.09845674,-4.22,-4.71,0.00194647,-0.83917704,1.0,-0.00061577,0.40219727,0.09437038,-0.94144178,0.00638925,0.3892944,0.28759124,0.0,0.82576688,0.96487211,-0.59245493,-1.52986552,-0.56872806,-0.82707046,0.02531646,0.10625,-0.85096859,0.0,-1.0,-0.99619312,0.0,-3.55,-0.9941492,-3.55,-4.9610365,-0.42314335,-0.74416948,-0.50830808,-0.75593727,-7.91742777,0.0,0.0,-0.00034207,0.0,-1.0,0.0,-1.0,-1.0,-1.16568963,0.0,-1.0,0.0,0.0,0.5,0.78418548,-0.99417681,0.0,0.0,0.0,0.01575533,0.53069955,0.0,0.0,-1.0,0.0,-1.62155062,0.78618311,0.28289302,-1.0,0.0,0.39119804,0.0,0.0,0.0,0.27777778,0.0,-0.99951338,0.0,-1.0,0.0,0.2727142,0.0,0.0,0.59570923
